;;;
;;;
;;;
1;261;86;100
Total;302;100;100
;;;
AREA # 020052012;1227;;
;;;
Categorías;Casos;%;Acumulado %
0;47;16;16
1;253;84;100
Total;300;100;100
;;;
AREA # 020052101;1228;;
;;;
Categorías;Casos;%;Acumulado %
0;37;10;10
1;341;90;100
Total;378;100;100
;;;
AREA # 020052102;1229;;
;;;
Categorías;Casos;%;Acumulado %
0;63;18;18
1;287;82;100
Total;350;100;100
;;;
AREA # 020052103;1230;;
;;;
Categorías;Casos;%;Acumulado %
0;12;6;6
1;198;94;100
Total;210;100;100
;;;
AREA # 020052104;1231;;
;;;
Categorías;Casos;%;Acumulado %
0;36;10;10
1;335;90;100
Total;371;100;100
;;;
AREA # 020052105;1232;;
;;;
Categorías;Casos;%;Acumulado %
0;30;11;11
1;236;89;100
Total;266;100;100
;;;
AREA # 020052106;1233;;
;;;
Categorías;Casos;%;Acumulado %
0;39;12;12
1;298;88;100
Total;337;100;100
;;;
AREA # 020052107;1234;;
;;;
Categorías;Casos;%;Acumulado %
0;31;12;12
1;227;88;100
Total;258;100;100
;;;
AREA # 020052108;1235;;
;;;
Categorías;Casos;%;Acumulado %
0;36;14;14
1;215;86;100
Total;251;100;100
;;;
AREA # 020052109;1236;;
;;;
Categorías;Casos;%;Acumulado %
0;31;13;13
1;207;87;100
Total;238;100;100
;;;
AREA # 020052110;1237;;
;;;
Categorías;Casos;%;Acumulado %
0;34;13;13
1;220;87;100
Total;254;100;100
;;;
AREA # 020052111;1238;;
;;;
Categorías;Casos;%;Acumulado %
0;21;9;9
1;224;91;100
Total;245;100;100
;;;
AREA # 020052201;1239;;
;;;
Categorías;Casos;%;Acumulado %
0;31;12;12
1;230;88;100
Total;261;100;100
;;;
AREA # 020052202;1240;;
;;;
Categorías;Casos;%;Acumulado %
0;33;11;11
1;259;89;100
Total;292;100;100
;;;
AREA # 020052203;1241;;
;;;
Categorías;Casos;%;Acumulado %
0;35;13;13
1;226;87;100
Total;261;100;100
;;;
AREA # 020052204;1242;;
;;;
Categorías;Casos;%;Acumulado %
0;30;8;8
1;332;92;100
Total;362;100;100
;;;
AREA # 020052205;1243;;
;;;
Categorías;Casos;%;Acumulado %
0;55;20;20
1;222;80;100
Total;277;100;100
;;;
AREA # 020052206;1244;;
;;;
Categorías;Casos;%;Acumulado %
0;53;16;16
1;279;84;100
Total;332;100;100
;;;
AREA # 020052207;1245;;
;;;
Categorías;Casos;%;Acumulado %
0;96;13;13
1;628;87;100
Total;724;100;100
;;;
AREA # 020052208;1246;;
;;;
Categorías;Casos;%;Acumulado %
0;29;12;12
1;217;88;100
Total;246;100;100
;;;
AREA # 020052209;1247;;
;;;
Categorías;Casos;%;Acumulado %
0;52;19;19
1;227;81;100
Total;279;100;100
;;;
AREA # 020052210;1248;;
;;;
Categorías;Casos;%;Acumulado %
0;52;18;18
1;244;82;100
Total;296;100;100
;;;
AREA # 020052211;1249;;
;;;
Categorías;Casos;%;Acumulado %
0;53;17;17
1;267;83;100
Total;320;100;100
;;;
AREA # 020052212;1250;;
;;;
Categorías;Casos;%;Acumulado %
0;51;16;16
1;275;84;100
Total;326;100;100
;;;
AREA # 020052213;1251;;
;;;
Categorías;Casos;%;Acumulado %
0;26;12;12
1;193;88;100
Total;219;100;100
;;;
AREA # 020060101;1252;;
;;;
Categorías;Casos;%;Acumulado %
0;34;14;14
1;208;86;100
Total;242;100;100
;;;
AREA # 020060102;1253;;
;;;
Categorías;Casos;%;Acumulado %
0;34;10;10
1;311;90;100
Total;345;100;100
;;;
AREA # 020060103;1254;;
;;;
Categorías;Casos;%;Acumulado %
0;39;11;11
1;309;89;100
Total;348;100;100
;;;
AREA # 020060104;1255;;
;;;
Categorías;Casos;%;Acumulado %
0;35;13;13
1;240;87;100
Total;275;100;100
;;;
AREA # 020060105;1256;;
;;;
Categorías;Casos;%;Acumulado %
0;31;7;7
1;401;93;100
Total;432;100;100
;;;
AREA # 020060106;1257;;
;;;
Categorías;Casos;%;Acumulado %
0;36;10;10
1;313;90;100
Total;349;100;100
;;;
AREA # 020060107;1258;;
;;;
Categorías;Casos;%;Acumulado %
0;30;12;12
1;230;88;100
Total;260;100;100
;;;
AREA # 020060108;1259;;
;;;
Categorías;Casos;%;Acumulado %
0;40;13;13
1;271;87;100
Total;311;100;100
;;;
AREA # 020060109;1260;;
;;;
Categorías;Casos;%;Acumulado %
0;26;11;11
1;202;89;100
Total;228;100;100
;;;
AREA # 020060110;1261;;
;;;
Categorías;Casos;%;Acumulado %
0;18;12;12
1;129;88;100
Total;147;100;100
;;;
AREA # 020060111;1262;;
;;;
Categorías;Casos;%;Acumulado %
0;15;6;6
1;238;94;100
Total;253;100;100
;;;
AREA # 020060112;1263;;
;;;
Categorías;Casos;%;Acumulado %
0;28;10;10
1;264;90;100
Total;292;100;100
;;;
AREA # 020060201;1264;;
;;;
Categorías;Casos;%;Acumulado %
0;31;8;8
1;357;92;100
Total;388;100;100
;;;
AREA # 020060202;1265;;
;;;
Categorías;Casos;%;Acumulado %
0;15;4;4
1;319;96;100
Total;334;100;100
;;;
AREA # 020060203;1266;;
;;;
Categorías;Casos;%;Acumulado %
0;15;6;6
1;229;94;100
Total;244;100;100
;;;
AREA # 020060204;1267;;
;;;
Categorías;Casos;%;Acumulado %
0;20;8;8
1;227;92;100
Total;247;100;100
;;;
AREA # 020060205;1268;;
;;;
Categorías;Casos;%;Acumulado %
0;15;7;7
1;215;93;100
Total;230;100;100
;;;
AREA # 020060206;1269;;
;;;
Categorías;Casos;%;Acumulado %
0;38;11;11
1;305;89;100
Total;343;100;100
;;;
AREA # 020060207;1270;;
;;;
Categorías;Casos;%;Acumulado %
0;34;10;10
1;312;90;100
Total;346;100;100
;;;
AREA # 020060208;1271;;
;;;
Categorías;Casos;%;Acumulado %
0;32;9;9
1;337;91;100
Total;369;100;100
;;;
AREA # 020060209;1272;;
;;;
Categorías;Casos;%;Acumulado %
0;20;8;8
1;233;92;100
Total;253;100;100
;;;
AREA # 020060210;1273;;
;;;
Categorías;Casos;%;Acumulado %
0;38;11;11
1;296;89;100
Total;334;100;100
;;;
AREA # 020060211;1274;;
;;;
Categorías;Casos;%;Acumulado %
0;53;10;10
1;457;90;100
Total;510;100;100
;;;
AREA # 020060301;1275;;
;;;
Categorías;Casos;%;Acumulado %
0;51;14;14
1;317;86;100
Total;368;100;100
;;;
AREA # 020060302;1276;;
;;;
Categorías;Casos;%;Acumulado %
0;30;10;10
1;275;90;100
Total;305;100;100
;;;
AREA # 020060303;1277;;
;;;
Categorías;Casos;%;Acumulado %
0;28;8;8
1;321;92;100
Total;349;100;100
;;;
AREA # 020060304;1278;;
;;;
Categorías;Casos;%;Acumulado %
0;20;8;8
1;224;92;100
Total;244;100;100
;;;
AREA # 020060305;1279;;
;;;
Categorías;Casos;%;Acumulado %
0;26;10;10
1;234;90;100
Total;260;100;100
;;;
AREA # 020060306;1280;;
;;;
Categorías;Casos;%;Acumulado %
0;38;11;11
1;318;89;100
Total;356;100;100
;;;
AREA # 020060307;1281;;
;;;
Categorías;Casos;%;Acumulado %
0;34;9;9
1;337;91;100
Total;371;100;100
;;;
AREA # 020060308;1282;;
;;;
Categorías;Casos;%;Acumulado %
0;27;9;9
1;278;91;100
Total;305;100;100
;;;
AREA # 020060309;1283;;
;;;
Categorías;Casos;%;Acumulado %
0;50;11;11
1;401;89;100
Total;451;100;100
;;;
AREA # 020060310;1284;;
;;;
Categorías;Casos;%;Acumulado %
0;26;7;7
1;370;93;100
Total;396;100;100
;;;
AREA # 020060401;1285;;
;;;
Categorías;Casos;%;Acumulado %
0;22;11;11
1;186;89;100
Total;208;100;100
;;;
AREA # 020060402;1286;;
;;;
Categorías;Casos;%;Acumulado %
0;26;11;11
1;201;89;100
Total;227;100;100
;;;
AREA # 020060403;1287;;
;;;
Categorías;Casos;%;Acumulado %
0;33;10;10
1;306;90;100
Total;339;100;100
;;;
AREA # 020060404;1288;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;295;92;100
Total;319;100;100
;;;
AREA # 020060405;1289;;
;;;
Categorías;Casos;%;Acumulado %
0;20;7;7
1;268;93;100
Total;288;100;100
;;;
AREA # 020060406;1290;;
;;;
Categorías;Casos;%;Acumulado %
0;32;10;10
1;290;90;100
Total;322;100;100
;;;
AREA # 020060407;1291;;
;;;
Categorías;Casos;%;Acumulado %
0;22;9;9
1;220;91;100
Total;242;100;100
;;;
AREA # 020060408;1292;;
;;;
Categorías;Casos;%;Acumulado %
0;28;8;8
1;342;92;100
Total;370;100;100
;;;
AREA # 020060409;1293;;
;;;
Categorías;Casos;%;Acumulado %
0;35;11;11
1;296;89;100
Total;331;100;100
;;;
AREA # 020060410;1294;;
;;;
Categorías;Casos;%;Acumulado %
0;33;10;10
1;306;90;100
Total;339;100;100
;;;
AREA # 020060411;1295;;
;;;
Categorías;Casos;%;Acumulado %
0;19;6;6
1;326;94;100
Total;345;100;100
;;;
AREA # 020060501;1296;;
;;;
Categorías;Casos;%;Acumulado %
0;30;8;8
1;353;92;100
Total;383;100;100
;;;
AREA # 020060502;1297;;
;;;
Categorías;Casos;%;Acumulado %
0;38;8;8
1;415;92;100
Total;453;100;100
;;;
AREA # 020060503;1298;;
;;;
Categorías;Casos;%;Acumulado %
0;20;5;5
1;352;95;100
Total;372;100;100
;;;
AREA # 020060504;1299;;
;;;
Categorías;Casos;%;Acumulado %
0;25;9;9
1;268;91;100
Total;293;100;100
;;;
AREA # 020060505;1300;;
;;;
Categorías;Casos;%;Acumulado %
0;29;7;7
1;364;93;100
Total;393;100;100
;;;
AREA # 020060506;1301;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;280;92;100
Total;304;100;100
;;;
AREA # 020060507;1302;;
;;;
Categorías;Casos;%;Acumulado %
0;29;9;9
1;305;91;100
Total;334;100;100
;;;
AREA # 020060508;1303;;
;;;
Categorías;Casos;%;Acumulado %
0;20;10;10
1;185;90;100
Total;205;100;100
;;;
AREA # 020060509;1304;;
;;;
Categorías;Casos;%;Acumulado %
0;15;6;6
1;222;94;100
Total;237;100;100
;;;
AREA # 020060510;1305;;
;;;
Categorías;Casos;%;Acumulado %
0;35;9;9
1;372;91;100
Total;407;100;100
;;;
AREA # 020060511;1306;;
;;;
Categorías;Casos;%;Acumulado %
0;27;6;6
1;389;94;100
Total;416;100;100
;;;
AREA # 020060512;1307;;
;;;
Categorías;Casos;%;Acumulado %
0;16;10;10
1;143;90;100
Total;159;100;100
;;;
AREA # 020060601;1308;;
;;;
Categorías;Casos;%;Acumulado %
0;36;7;7
1;510;93;100
Total;546;100;100
;;;
AREA # 020060602;1309;;
;;;
Categorías;Casos;%;Acumulado %
0;47;6;6
1;745;94;100
Total;792;100;100
;;;
AREA # 020060603;1310;;
;;;
Categorías;Casos;%;Acumulado %
0;31;6;6
1;478;94;100
Total;509;100;100
;;;
AREA # 020060604;1311;;
;;;
Categorías;Casos;%;Acumulado %
0;22;10;10
1;204;90;100
Total;226;100;100
;;;
AREA # 020060605;1312;;
;;;
Categorías;Casos;%;Acumulado %
0;14;7;7
1;188;93;100
Total;202;100;100
;;;
AREA # 020060606;1313;;
;;;
Categorías;Casos;%;Acumulado %
0;19;6;6
1;315;94;100
Total;334;100;100
;;;
AREA # 020060607;1314;;
;;;
Categorías;Casos;%;Acumulado %
0;25;7;7
1;325;93;100
Total;350;100;100
;;;
AREA # 020060608;1315;;
;;;
Categorías;Casos;%;Acumulado %
0;43;10;10
1;367;90;100
Total;410;100;100
;;;
AREA # 020060609;1316;;
;;;
Categorías;Casos;%;Acumulado %
0;23;6;6
1;334;94;100
Total;357;100;100
;;;
AREA # 020060701;1317;;
;;;
Categorías;Casos;%;Acumulado %
0;16;6;6
1;264;94;100
Total;280;100;100
;;;
AREA # 020060702;1318;;
;;;
Categorías;Casos;%;Acumulado %
0;27;8;8
1;317;92;100
Total;344;100;100
;;;
AREA # 020060703;1319;;
;;;
Categorías;Casos;%;Acumulado %
0;24;9;9
1;255;91;100
Total;279;100;100
;;;
AREA # 020060704;1320;;
;;;
Categorías;Casos;%;Acumulado %
0;40;11;11
1;332;89;100
Total;372;100;100
;;;
AREA # 020060705;1321;;
;;;
Categorías;Casos;%;Acumulado %
0;26;7;7
1;333;93;100
Total;359;100;100
;;;
AREA # 020060706;1322;;
;;;
Categorías;Casos;%;Acumulado %
0;24;9;9
1;238;91;100
Total;262;100;100
;;;
AREA # 020060707;1323;;
;;;
Categorías;Casos;%;Acumulado %
0;32;8;8
1;371;92;100
Total;403;100;100
;;;
AREA # 020060708;1324;;
;;;
Categorías;Casos;%;Acumulado %
0;25;8;8
1;282;92;100
Total;307;100;100
;;;
AREA # 020060709;1325;;
;;;
Categorías;Casos;%;Acumulado %
0;17;5;5
1;304;95;100
Total;321;100;100
;;;
AREA # 020060710;1326;;
;;;
Categorías;Casos;%;Acumulado %
0;30;9;9
1;297;91;100
Total;327;100;100
;;;
AREA # 020060711;1327;;
;;;
Categorías;Casos;%;Acumulado %
0;20;7;7
1;273;93;100
Total;293;100;100
;;;
AREA # 020060712;1328;;
;;;
Categorías;Casos;%;Acumulado %
0;25;9;9
1;261;91;100
Total;286;100;100
;;;
AREA # 020060713;1329;;
;;;
Categorías;Casos;%;Acumulado %
0;19;8;8
1;217;92;100
Total;236;100;100
;;;
AREA # 020060801;1330;;
;;;
Categorías;Casos;%;Acumulado %
0;23;6;6
1;332;94;100
Total;355;100;100
;;;
AREA # 020060802;1331;;
;;;
Categorías;Casos;%;Acumulado %
0;41;9;9
1;417;91;100
Total;458;100;100
;;;
AREA # 020060803;1332;;
;;;
Categorías;Casos;%;Acumulado %
0;16;6;6
1;244;94;100
Total;260;100;100
;;;
AREA # 020060804;1333;;
;;;
Categorías;Casos;%;Acumulado %
0;26;9;9
1;274;91;100
Total;300;100;100
;;;
AREA # 020060805;1334;;
;;;
Categorías;Casos;%;Acumulado %
0;21;8;8
1;230;92;100
Total;251;100;100
;;;
AREA # 020060806;1335;;
;;;
Categorías;Casos;%;Acumulado %
0;54;10;10
1;479;90;100
Total;533;100;100
;;;
AREA # 020060807;1336;;
;;;
Categorías;Casos;%;Acumulado %
0;20;6;6
1;299;94;100
Total;319;100;100
;;;
AREA # 020060808;1337;;
;;;
Categorías;Casos;%;Acumulado %
0;52;10;10
1;464;90;100
Total;516;100;100
;;;
AREA # 020060809;1338;;
;;;
Categorías;Casos;%;Acumulado %
0;28;11;11
1;238;89;100
Total;266;100;100
;;;
AREA # 020060810;1339;;
;;;
Categorías;Casos;%;Acumulado %
0;16;5;5
1;318;95;100
Total;334;100;100
;;;
AREA # 020060901;1340;;
;;;
Categorías;Casos;%;Acumulado %
0;18;6;6
1;279;94;100
Total;297;100;100
;;;
AREA # 020060902;1341;;
;;;
Categorías;Casos;%;Acumulado %
0;10;4;4
1;250;96;100
Total;260;100;100
;;;
AREA # 020060903;1342;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;269;92;100
Total;293;100;100
;;;
AREA # 020060904;1343;;
;;;
Categorías;Casos;%;Acumulado %
0;25;6;6
1;405;94;100
Total;430;100;100
;;;
AREA # 020060905;1344;;
;;;
Categorías;Casos;%;Acumulado %
0;13;7;7
1;161;93;100
Total;174;100;100
;;;
AREA # 020060906;1345;;
;;;
Categorías;Casos;%;Acumulado %
0;39;10;10
1;342;90;100
Total;381;100;100
;;;
AREA # 020060907;1346;;
;;;
Categorías;Casos;%;Acumulado %
0;22;9;9
1;227;91;100
Total;249;100;100
;;;
AREA # 020060908;1347;;
;;;
Categorías;Casos;%;Acumulado %
0;9;5;5
1;187;95;100
Total;196;100;100
;;;
AREA # 020060909;1348;;
;;;
Categorías;Casos;%;Acumulado %
0;23;6;6
1;339;94;100
Total;362;100;100
;;;
AREA # 020060910;1349;;
;;;
Categorías;Casos;%;Acumulado %
0;25;8;8
1;299;92;100
Total;324;100;100
;;;
AREA # 020061001;1350;;
;;;
Categorías;Casos;%;Acumulado %
0;25;8;8
1;279;92;100
Total;304;100;100
;;;
AREA # 020061002;1351;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;264;92;100
Total;288;100;100
;;;
AREA # 020061003;1352;;
;;;
Categorías;Casos;%;Acumulado %
0;23;6;6
1;361;94;100
Total;384;100;100
;;;
AREA # 020061004;1353;;
;;;
Categorías;Casos;%;Acumulado %
0;44;13;13
1;293;87;100
Total;337;100;100
;;;
AREA # 020061005;1354;;
;;;
Categorías;Casos;%;Acumulado %
0;38;8;8
1;423;92;100
Total;461;100;100
;;;
AREA # 020061006;1355;;
;;;
Categorías;Casos;%;Acumulado %
0;36;8;8
1;419;92;100
Total;455;100;100
;;;
AREA # 020061007;1356;;
;;;
Categorías;Casos;%;Acumulado %
0;25;7;7
1;311;93;100
Total;336;100;100
;;;
AREA # 020061008;1357;;
;;;
Categorías;Casos;%;Acumulado %
0;45;8;8
1;525;92;100
Total;570;100;100
;;;
AREA # 020061009;1358;;
;;;
Categorías;Casos;%;Acumulado %
0;19;8;8
1;227;92;100
Total;246;100;100
;;;
AREA # 020061010;1359;;
;;;
Categorías;Casos;%;Acumulado %
0;29;6;6
1;434;94;100
Total;463;100;100
;;;
AREA # 020061101;1360;;
;;;
Categorías;Casos;%;Acumulado %
0;43;10;10
1;387;90;100
Total;430;100;100
;;;
AREA # 020061102;1361;;
;;;
Categorías;Casos;%;Acumulado %
0;24;10;10
1;218;90;100
Total;242;100;100
;;;
AREA # 020061103;1362;;
;;;
Categorías;Casos;%;Acumulado %
0;21;6;6
1;347;94;100
Total;368;100;100
;;;
AREA # 020061104;1363;;
;;;
Categorías;Casos;%;Acumulado %
0;15;4;4
1;328;96;100
Total;343;100;100
;;;
AREA # 020061105;1364;;
;;;
Categorías;Casos;%;Acumulado %
0;17;7;7
1;232;93;100
Total;249;100;100
;;;
AREA # 020061106;1365;;
;;;
Categorías;Casos;%;Acumulado %
0;29;9;9
1;281;91;100
Total;310;100;100
;;;
AREA # 020061107;1366;;
;;;
Categorías;Casos;%;Acumulado %
0;25;7;7
1;332;93;100
Total;357;100;100
;;;
AREA # 020061108;1367;;
;;;
Categorías;Casos;%;Acumulado %
0;16;4;4
1;353;96;100
Total;369;100;100
;;;
AREA # 020061109;1368;;
;;;
Categorías;Casos;%;Acumulado %
0;23;8;8
1;266;92;100
Total;289;100;100
;;;
AREA # 020061110;1369;;
;;;
Categorías;Casos;%;Acumulado %
0;15;6;6
1;225;94;100
Total;240;100;100
;;;
AREA # 020061201;1370;;
;;;
Categorías;Casos;%;Acumulado %
0;17;7;7
1;239;93;100
Total;256;100;100
;;;
AREA # 020061202;1371;;
;;;
Categorías;Casos;%;Acumulado %
0;45;20;20
1;184;80;100
Total;229;100;100
;;;
AREA # 020061203;1372;;
;;;
Categorías;Casos;%;Acumulado %
0;22;8;8
1;267;92;100
Total;289;100;100
;;;
AREA # 020061204;1373;;
;;;
Categorías;Casos;%;Acumulado %
0;9;5;5
1;184;95;100
Total;193;100;100
;;;
AREA # 020061205;1374;;
;;;
Categorías;Casos;%;Acumulado %
0;26;7;7
1;358;93;100
Total;384;100;100
;;;
AREA # 020061206;1375;;
;;;
Categorías;Casos;%;Acumulado %
0;18;7;7
1;225;93;100
Total;243;100;100
;;;
AREA # 020061207;1376;;
;;;
Categorías;Casos;%;Acumulado %
0;27;8;8
1;322;92;100
Total;349;100;100
;;;
AREA # 020061208;1377;;
;;;
Categorías;Casos;%;Acumulado %
0;19;6;6
1;286;94;100
Total;305;100;100
;;;
AREA # 020061209;1378;;
;;;
Categorías;Casos;%;Acumulado %
0;31;9;9
1;331;91;100
Total;362;100;100
;;;
AREA # 020061210;1379;;
;;;
Categorías;Casos;%;Acumulado %
0;16;7;7
1;220;93;100
Total;236;100;100
;;;
AREA # 020061211;1380;;
;;;
Categorías;Casos;%;Acumulado %
0;30;8;8
1;342;92;100
Total;372;100;100
;;;
AREA # 020061212;1381;;
;;;
Categorías;Casos;%;Acumulado %
0;21;10;10
1;188;90;100
Total;209;100;100
;;;
AREA # 020061301;1382;;
;;;
Categorías;Casos;%;Acumulado %
0;23;7;7
1;284;93;100
Total;307;100;100
;;;
AREA # 020061302;1383;;
;;;
Categorías;Casos;%;Acumulado %
0;45;8;8
1;542;92;100
Total;587;100;100
;;;
AREA # 020061303;1384;;
;;;
Categorías;Casos;%;Acumulado %
0;25;8;8
1;279;92;100
Total;304;100;100
;;;
AREA # 020061304;1385;;
;;;
Categorías;Casos;%;Acumulado %
0;31;6;6
1;467;94;100
Total;498;100;100
;;;
AREA # 020061305;1386;;
;;;
Categorías;Casos;%;Acumulado %
0;36;10;10
1;326;90;100
Total;362;100;100
;;;
AREA # 020061306;1387;;
;;;
Categorías;Casos;%;Acumulado %
0;17;6;6
1;250;94;100
Total;267;100;100
;;;
AREA # 020061307;1388;;
;;;
Categorías;Casos;%;Acumulado %
0;32;9;9
1;338;91;100
Total;370;100;100
;;;
AREA # 020061308;1389;;
;;;
Categorías;Casos;%;Acumulado %
0;57;11;11
1;440;89;100
Total;497;100;100
;;;
AREA # 020061309;1390;;
;;;
Categorías;Casos;%;Acumulado %
0;36;8;8
1;390;92;100
Total;426;100;100
;;;
AREA # 020061401;1391;;
;;;
Categorías;Casos;%;Acumulado %
0;38;10;10
1;346;90;100
Total;384;100;100
;;;
AREA # 020061402;1392;;
;;;
Categorías;Casos;%;Acumulado %
0;21;8;8
1;229;92;100
Total;250;100;100
;;;
AREA # 020061403;1393;;
;;;
Categorías;Casos;%;Acumulado %
0;43;11;11
1;343;89;100
Total;386;100;100
;;;
AREA # 020061404;1394;;
;;;
Categorías;Casos;%;Acumulado %
0;36;7;7
1;495;93;100
Total;531;100;100
;;;
AREA # 020061405;1395;;
;;;
Categorías;Casos;%;Acumulado %
0;30;7;7
1;378;93;100
Total;408;100;100
;;;
AREA # 020061406;1396;;
;;;
Categorías;Casos;%;Acumulado %
0;41;8;8
1;443;92;100
Total;484;100;100
;;;
AREA # 020061407;1397;;
;;;
Categorías;Casos;%;Acumulado %
0;14;6;6
1;223;94;100
Total;237;100;100
;;;
AREA # 020061408;1398;;
;;;
Categorías;Casos;%;Acumulado %
0;18;8;8
1;202;92;100
Total;220;100;100
;;;
AREA # 020061409;1399;;
;;;
Categorías;Casos;%;Acumulado %
0;28;9;9
1;281;91;100
Total;309;100;100
;;;
AREA # 020061410;1400;;
;;;
Categorías;Casos;%;Acumulado %
0;33;8;8
1;359;92;100
Total;392;100;100
;;;
AREA # 020061501;1401;;
;;;
Categorías;Casos;%;Acumulado %
0;20;7;7
1;265;93;100
Total;285;100;100
;;;
AREA # 020061502;1402;;
;;;
Categorías;Casos;%;Acumulado %
0;53;7;7
1;717;93;100
Total;770;100;100
;;;
AREA # 020061503;1403;;
;;;
Categorías;Casos;%;Acumulado %
0;26;7;7
1;332;93;100
Total;358;100;100
;;;
AREA # 020061504;1404;;
;;;
Categorías;Casos;%;Acumulado %
0;16;6;6
1;254;94;100
Total;270;100;100
;;;
AREA # 020061505;1405;;
;;;
Categorías;Casos;%;Acumulado %
0;18;6;6
1;303;94;100
Total;321;100;100
;;;
AREA # 020061506;1406;;
;;;
Categorías;Casos;%;Acumulado %
0;23;8;8
1;261;92;100
Total;284;100;100
;;;
AREA # 020061507;1407;;
;;;
Categorías;Casos;%;Acumulado %
0;22;7;7
1;314;93;100
Total;336;100;100
;;;
AREA # 020061508;1408;;
;;;
Categorías;Casos;%;Acumulado %
0;39;9;9
1;406;91;100
Total;445;100;100
;;;
AREA # 020061509;1409;;
;;;
Categorías;Casos;%;Acumulado %
0;14;6;6
1;213;94;100
Total;227;100;100
;;;
AREA # 020061510;1410;;
;;;
Categorías;Casos;%;Acumulado %
0;23;8;8
1;282;92;100
Total;305;100;100
;;;
AREA # 020061601;1411;;
;;;
Categorías;Casos;%;Acumulado %
0;19;7;7
1;264;93;100
Total;283;100;100
;;;
AREA # 020061602;1412;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;260;92;100
Total;284;100;100
;;;
AREA # 020061603;1413;;
;;;
Categorías;Casos;%;Acumulado %
0;33;8;8
1;360;92;100
Total;393;100;100
;;;
AREA # 020061604;1414;;
;;;
Categorías;Casos;%;Acumulado %
0;27;9;9
1;283;91;100
Total;310;100;100
;;;
AREA # 020061605;1415;;
;;;
Categorías;Casos;%;Acumulado %
0;23;6;6
1;370;94;100
Total;393;100;100
;;;
AREA # 020061606;1416;;
;;;
Categorías;Casos;%;Acumulado %
0;28;7;7
1;387;93;100
Total;415;100;100
;;;
AREA # 020061607;1417;;
;;;
Categorías;Casos;%;Acumulado %
0;28;7;7
1;360;93;100
Total;388;100;100
;;;
AREA # 020061608;1418;;
;;;
Categorías;Casos;%;Acumulado %
0;48;9;9
1;512;91;100
Total;560;100;100
;;;
AREA # 020061609;1419;;
;;;
Categorías;Casos;%;Acumulado %
0;24;6;6
1;394;94;100
Total;418;100;100
;;;
AREA # 020061610;1420;;
;;;
Categorías;Casos;%;Acumulado %
0;30;6;6
1;469;94;100
Total;499;100;100
;;;
AREA # 020061611;1421;;
;;;
Categorías;Casos;%;Acumulado %
0;31;8;8
1;359;92;100
Total;390;100;100
;;;
AREA # 020061701;1422;;
;;;
Categorías;Casos;%;Acumulado %
0;33;8;8
1;383;92;100
Total;416;100;100
;;;
AREA # 020061702;1423;;
;;;
Categorías;Casos;%;Acumulado %
0;28;7;7
1;391;93;100
Total;419;100;100
;;;
AREA # 020061703;1424;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;285;92;100
Total;309;100;100
;;;
AREA # 020061704;1425;;
;;;
Categorías;Casos;%;Acumulado %
0;27;8;8
1;333;93;100
Total;360;100;100
;;;
AREA # 020061705;1426;;
;;;
Categorías;Casos;%;Acumulado %
0;64;8;8
1;775;92;100
Total;839;100;100
;;;
AREA # 020061706;1427;;
;;;
Categorías;Casos;%;Acumulado %
0;40;8;8
1;467;92;100
Total;507;100;100
;;;
AREA # 020061707;1428;;
;;;
Categorías;Casos;%;Acumulado %
0;16;6;6
1;261;94;100
Total;277;100;100
;;;
AREA # 020061801;1429;;
;;;
Categorías;Casos;%;Acumulado %
0;21;8;8
1;242;92;100
Total;263;100;100
;;;
AREA # 020061802;1430;;
;;;
Categorías;Casos;%;Acumulado %
0;22;9;9
1;235;91;100
Total;257;100;100
;;;
AREA # 020061803;1431;;
;;;
Categorías;Casos;%;Acumulado %
0;24;8;8
1;289;92;100
Total;313;100;100
;;;
AREA # 020061804;1432;;
;;;
Categorías;Casos;%;Acumulado %
0;20;6;6
1;296;94;100
Total;316;100;100
;;;
AREA # 020061805;1433;;
;;;
Categorías;Casos;%;Acumulado %
0;26;7;7
1;364;93;100
Total;390;100;100
;;;
AREA # 020061806;1434;;
;;;
Categorías;Casos;%;Acumulado %
0;35;8;8
1;419;92;100
Total;454;100;100
;;;
AREA # 020061807;1435;;
;;;
Categorías;Casos;%;Acumulado %
0;47;9;9
1;479;91;100
Total;526;100;100
;;;
AREA # 020061808;1436;;
;;;
Categorías;Casos;%;Acumulado %
0;39;8;8
1;473;92;100
Total;512;100;100
;;;
AREA # 020061809;1437;;
;;;
Categorías;Casos;%;Acumulado %
0;32;8;8
1;363;92;100
Total;395;100;100
;;;
AREA # 020061901;1438;;
;;;
Categorías;Casos;%;Acumulado %
0;42;11;11
1;343;89;100
Total;385;100;100
;;;
AREA # 020061902;1439;;
;;;
Categorías;Casos;%;Acumulado %
0;46;7;7
1;595;93;100
Total;641;100;100
;;;
AREA # 020061903;1440;;
