;;;
;;;
;;;
5;29;8;33
6;44;12;44
7;50;13;58
8;38;10;68
9;66;18;85
10;55;15;100
Total;375;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020130707;2788;;
;;;
Categorías;Casos;%;Acumulado %
1;11;3;3
2;21;6;9
3;18;5;15
4;35;10;25
5;30;9;34
6;40;12;45
7;38;11;57
8;55;16;73
9;46;13;86
10;47;14;100
Total;341;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020130708;2789;;
;;;
Categorías;Casos;%;Acumulado %
1;18;6;6
2;19;6;12
3;13;4;16
4;25;8;25
5;36;12;37
6;27;9;45
7;40;13;59
8;51;17;75
9;38;13;88
10;37;12;100
Total;304;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020130709;2790;;
;;;
Categorías;Casos;%;Acumulado %
1;19;5;5
2;24;7;12
3;22;6;18
4;31;8;26
5;27;7;33
6;33;9;42
7;32;9;51
8;52;14;65
9;63;17;82
10;65;18;100
Total;368;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020130801;2791;;
;;;
Categorías;Casos;%;Acumulado %
1;27;9;9
2;11;4;12
3;15;5;17
4;25;8;25
5;23;7;32
6;31;10;42
7;29;9;52
8;38;12;64
9;56;18;82
10;56;18;100
Total;311;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020130802;2792;;
;;;
Categorías;Casos;%;Acumulado %
1;16;6;6
2;17;6;12
3;22;8;20
4;16;6;26
5;26;10;36
6;28;10;46
7;21;8;54
8;26;10;63
9;49;18;81
10;51;19;100
Total;272;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020130803;2793;;
;;;
Categorías;Casos;%;Acumulado %
1;13;3;3
2;32;8;11
3;21;5;16
4;44;11;27
5;29;7;34
6;41;10;44
7;35;9;53
8;63;15;68
9;57;14;82
10;73;18;100
Total;408;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020130804;2794;;
;;;
Categorías;Casos;%;Acumulado %
1;22;6;6
2;25;7;13
3;19;5;18
4;24;6;24
5;28;7;31
6;34;9;40
7;43;11;52
8;46;12;64
9;62;16;81
10;73;19;100
Total;376;100;100
;;;
Ignorado :;12;;
;;;
AREA # 020130805;2795;;
;;;
Categorías;Casos;%;Acumulado %
1;17;4;4
2;21;5;9
3;26;6;15
4;24;5;20
5;40;9;29
6;35;8;37
7;25;6;43
8;63;14;57
9;99;22;79
10;91;21;100
Total;441;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020130806;2796;;
;;;
Categorías;Casos;%;Acumulado %
1;20;7;7
2;19;6;13
3;22;7;21
4;35;12;33
5;17;6;38
6;23;8;46
7;30;10;56
8;42;14;71
9;44;15;85
10;43;15;100
Total;295;100;100
;;;
AREA # 020130807;2797;;
;;;
Categorías;Casos;%;Acumulado %
1;15;4;4
2;19;5;10
3;19;5;15
4;42;12;27
5;31;9;35
6;41;11;47
7;43;12;59
8;45;13;71
9;42;12;83
10;60;17;100
Total;357;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020130808;2798;;
;;;
Categorías;Casos;%;Acumulado %
1;23;5;5
2;27;6;12
3;25;6;17
4;48;11;28
5;36;8;37
6;51;12;48
7;48;11;59
8;48;11;71
9;60;14;84
10;68;16;100
Total;434;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020130809;2799;;
;;;
Categorías;Casos;%;Acumulado %
1;7;2;2
2;27;8;11
3;18;6;16
4;32;10;26
5;28;9;35
6;38;12;47
7;50;16;62
8;40;12;75
9;46;14;89
10;36;11;100
Total;322;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020130810;2800;;
;;;
Categorías;Casos;%;Acumulado %
1;15;5;5
2;19;7;12
3;19;7;18
4;34;12;30
5;36;12;42
6;30;10;53
7;29;10;63
8;39;13;76
9;37;13;89
10;32;11;100
Total;290;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020130901;2801;;
;;;
Categorías;Casos;%;Acumulado %
1;17;6;6
2;13;5;11
3;16;6;16
4;25;9;25
5;24;8;33
6;32;11;45
7;43;15;60
8;34;12;72
9;42;15;86
10;39;14;100
Total;285;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020130902;2802;;
;;;
Categorías;Casos;%;Acumulado %
1;15;5;5
2;19;6;11
3;18;6;17
4;29;10;27
5;32;11;37
6;41;14;51
7;28;9;60
8;35;12;72
9;42;14;86
10;43;14;100
Total;302;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020130903;2803;;
;;;
Categorías;Casos;%;Acumulado %
1;15;6;6
2;15;6;12
3;13;5;18
4;20;8;26
5;15;6;32
6;23;9;41
7;29;12;53
8;26;11;64
9;44;18;82
10;44;18;100
Total;244;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020130904;2804;;
;;;
Categorías;Casos;%;Acumulado %
1;15;5;5
2;20;7;12
3;21;7;20
4;28;10;29
5;26;9;38
6;22;8;46
7;29;10;56
8;48;17;73
9;37;13;86
10;40;14;100
Total;286;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020130905;2805;;
;;;
Categorías;Casos;%;Acumulado %
1;28;6;6
2;26;5;11
3;22;5;16
4;36;7;23
5;46;10;33
6;40;8;41
7;50;10;51
8;65;13;65
9;79;16;81
10;92;19;100
Total;484;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020130906;2806;;
;;;
Categorías;Casos;%;Acumulado %
1;16;5;5
2;11;3;9
3;19;6;15
4;28;9;23
5;27;9;32
6;25;8;40
7;34;11;51
8;45;14;65
9;56;18;83
10;54;17;100
Total;315;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020130907;2807;;
;;;
Categorías;Casos;%;Acumulado %
1;18;6;6
2;8;3;9
3;12;4;13
4;31;11;23
5;21;7;31
6;31;11;41
7;28;10;51
8;46;16;66
9;39;13;80
10;60;20;100
Total;294;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020130908;2808;;
;;;
Categorías;Casos;%;Acumulado %
1;14;4;4
2;20;6;10
3;18;5;15
4;24;7;22
5;30;9;31
6;29;9;40
7;43;13;52
8;45;13;65
9;46;13;79
10;72;21;100
Total;341;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020130909;2809;;
;;;
Categorías;Casos;%;Acumulado %
1;23;6;6
2;15;4;11
3;21;6;16
4;34;10;26
5;32;9;35
6;28;8;43
7;38;11;53
8;62;17;71
9;45;13;83
10;60;17;100
Total;358;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020130910;2810;;
;;;
Categorías;Casos;%;Acumulado %
1;15;6;6
2;16;7;13
3;20;8;22
4;26;11;32
5;11;5;37
6;20;8;46
7;26;11;57
8;32;14;70
9;37;16;86
10;34;14;100
Total;237;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131001;2811;;
;;;
Categorías;Casos;%;Acumulado %
1;18;4;4
2;11;3;7
3;16;4;11
4;19;5;16
5;22;5;21
6;35;9;30
7;43;10;40
8;53;13;53
9;87;21;74
10;106;26;100
Total;410;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020131002;2812;;
;;;
Categorías;Casos;%;Acumulado %
1;19;5;5
2;18;5;9
3;15;4;13
4;19;5;18
5;37;9;27
6;30;8;35
7;38;10;45
8;58;15;60
9;64;16;76
10;95;24;100
Total;393;100;100
;;;
Ignorado :;11;;
;;;
AREA # 020131003;2813;;
;;;
Categorías;Casos;%;Acumulado %
1;23;5;5
2;39;9;15
3;35;8;23
4;33;8;31
5;34;8;39
6;34;8;47
7;36;9;55
8;57;13;69
9;69;16;85
10;63;15;100
Total;423;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020131004;2814;;
;;;
Categorías;Casos;%;Acumulado %
1;31;8;8
2;22;5;13
3;27;7;19
4;33;8;27
5;43;10;38
6;48;12;49
7;32;8;57
8;63;15;72
9;56;14;86
10;58;14;100
Total;413;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020131005;2815;;
;;;
Categorías;Casos;%;Acumulado %
1;24;10;10
2;7;3;13
3;25;10;23
4;20;8;31
5;27;11;42
6;25;10;53
7;23;9;62
8;25;10;72
9;30;12;85
10;37;15;100
Total;243;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020131006;2816;;
;;;
Categorías;Casos;%;Acumulado %
1;27;7;7
2;21;6;13
3;31;8;21
4;29;8;28
5;31;8;36
6;38;10;46
7;52;14;60
8;57;15;75
9;47;12;87
10;49;13;100
Total;382;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020131007;2817;;
;;;
Categorías;Casos;%;Acumulado %
1;11;3;3
2;9;3;6
3;21;7;13
4;22;7;20
5;21;7;27
6;36;11;38
7;36;11;49
8;41;13;62
9;51;16;78
10;69;22;100
Total;317;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020131008;2818;;
;;;
Categorías;Casos;%;Acumulado %
1;19;4;4
2;17;4;8
3;20;5;13
4;40;9;22
5;31;7;30
6;40;9;39
7;43;10;49
8;66;15;64
9;83;19;84
10;70;16;100
Total;429;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131009;2819;;
;;;
Categorías;Casos;%;Acumulado %
1;22;7;7
2;16;5;12
3;31;10;22
4;40;13;34
5;23;7;42
6;35;11;53
7;41;13;65
8;33;10;76
9;39;12;88
10;38;12;100
Total;318;100;100
;;;
Ignorado :;7;;
;;;
AREA # 020131010;2820;;
;;;
Categorías;Casos;%;Acumulado %
1;33;8;8
2;30;7;15
3;37;9;24
4;50;12;35
5;35;8;44
6;38;9;53
7;37;9;61
8;56;13;75
9;55;13;88
10;52;12;100
Total;423;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020131011;2821;;
;;;
Categorías;Casos;%;Acumulado %
1;26;8;8
2;14;5;13
3;21;7;20
4;21;7;27
5;27;9;35
6;23;7;43
7;36;12;54
8;34;11;65
9;51;17;82
10;56;18;100
Total;309;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020131101;2822;;
;;;
Categorías;Casos;%;Acumulado %
1;8;5;5
2;8;5;9
3;11;6;16
4;15;9;24
5;22;13;37
6;19;11;48
7;24;14;62
8;24;14;76
9;15;9;85
10;26;15;100
Total;172;100;100
;;;
AREA # 020131102;2823;;
;;;
Categorías;Casos;%;Acumulado %
1;5;2;2
2;17;7;9
3;12;5;14
4;18;8;22
5;35;15;36
6;28;12;48
7;35;15;63
8;23;10;72
9;29;12;85
10;37;15;100
Total;239;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131103;2824;;
;;;
Categorías;Casos;%;Acumulado %
1;7;3;3
2;17;8;12
3;21;10;22
4;21;10;32
5;22;11;43
6;19;9;52
7;16;8;60
8;28;14;74
9;22;11;84
10;32;16;100
Total;205;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131104;2825;;
;;;
Categorías;Casos;%;Acumulado %
1;13;6;6
2;9;4;10
3;22;10;19
4;22;10;29
5;22;10;39
6;26;11;50
7;26;11;62
8;35;15;77
9;27;12;89
10;25;11;100
Total;227;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131105;2826;;
;;;
Categorías;Casos;%;Acumulado %
1;10;5;5
2;14;6;11
3;20;9;20
4;22;10;30
5;23;10;40
6;19;9;49
7;28;13;62
8;26;12;73
9;25;11;85
10;34;15;100
Total;221;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020131106;2827;;
;;;
Categorías;Casos;%;Acumulado %
1;17;4;4
2;25;6;10
3;25;6;17
4;38;9;26
5;37;9;35
6;51;13;48
7;51;13;60
8;46;11;72
9;53;13;85
10;62;15;100
Total;405;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131107;2828;;
;;;
Categorías;Casos;%;Acumulado %
1;19;7;7
2;15;5;12
3;22;8;20
4;30;11;31
5;33;12;43
6;30;11;53
7;29;10;64
8;32;11;75
9;34;12;87
10;36;13;100
Total;280;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020131201;2829;;
;;;
Categorías;Casos;%;Acumulado %
1;19;7;7
2;17;6;13
3;15;5;18
4;30;11;29
5;24;9;38
6;34;12;50
7;33;12;62
8;36;13;75
9;30;11;86
10;38;14;100
Total;276;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020131202;2830;;
;;;
Categorías;Casos;%;Acumulado %
1;8;3;3
2;19;6;9
3;20;6;15
4;25;8;23
5;39;12;35
6;32;10;45
7;40;13;58
8;39;12;70
9;53;17;87
10;42;13;100
Total;317;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131203;2831;;
;;;
Categorías;Casos;%;Acumulado %
1;17;7;7
2;16;7;14
3;18;8;22
4;28;12;34
5;11;5;38
6;26;11;50
7;31;13;63
8;33;14;77
9;25;11;88
10;29;12;100
Total;234;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131204;2832;;
;;;
Categorías;Casos;%;Acumulado %
1;13;4;4
2;9;3;6
3;15;4;11
4;16;5;15
5;28;8;23
6;36;10;34
7;37;11;44
8;47;14;58
9;55;16;74
10;91;26;100
Total;347;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020131205;2833;;
;;;
Categorías;Casos;%;Acumulado %
1;6;3;3
2;10;5;7
3;12;6;13
4;21;10;23
5;23;11;33
6;26;12;45
7;34;16;61
8;23;11;72
9;18;8;80
10;43;20;100
Total;216;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131206;2834;;
;;;
Categorías;Casos;%;Acumulado %
1;18;8;8
2;16;7;14
3;18;8;22
4;19;8;30
5;21;9;39
6;21;9;47
7;26;11;58
8;31;13;71
9;30;13;84
10;38;16;100
Total;238;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131207;2835;;
;;;
Categorías;Casos;%;Acumulado %
1;24;7;7
2;31;9;16
3;27;8;24
4;43;13;37
5;29;9;46
6;33;10;55
7;28;8;64
8;38;11;75
9;34;10;85
10;50;15;100
Total;337;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020131208;2836;;
;;;
Categorías;Casos;%;Acumulado %
1;17;6;6
2;19;7;13
3;16;6;19
4;24;9;27
5;28;10;37
6;28;10;47
7;29;10;58
8;42;15;73
9;34;12;85
10;43;15;100
Total;280;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131209;2837;;
;;;
Categorías;Casos;%;Acumulado %
1;20;5;5
2;9;2;8
3;25;7;14
4;30;8;22
5;33;9;31
6;42;11;42
7;48;13;55
8;42;11;66
9;50;13;79
10;80;21;100
Total;379;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020131210;2838;;
;;;
Categorías;Casos;%;Acumulado %
1;17;7;7
2;17;7;14
3;21;9;22
4;24;10;32
5;24;10;42
6;28;11;53
7;25;10;63
8;25;10;74
9;28;11;85
10;37;15;100
Total;246;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131301;2839;;
;;;
Categorías;Casos;%;Acumulado %
1;18;5;5
2;13;3;8
3;20;5;14
4;27;7;21
5;34;9;30
6;44;12;42
7;47;13;54
8;45;12;66
9;47;13;79
10;79;21;100
Total;374;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131302;2840;;
;;;
Categorías;Casos;%;Acumulado %
1;15;10;10
2;12;8;18
3;18;12;29
4;15;10;39
5;16;10;49
6;13;8;58
7;15;10;68
8;17;11;79
9;18;12;90
10;15;10;100
Total;154;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020131303;2841;;
;;;
Categorías;Casos;%;Acumulado %
1;19;6;6
2;22;7;13
3;31;10;23
4;42;13;36
5;27;8;44
6;33;10;55
7;29;9;64
8;35;11;75
9;51;16;91
10;30;9;100
Total;319;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131304;2842;;
;;;
Categorías;Casos;%;Acumulado %
1;27;7;7
2;23;6;13
3;26;7;19
4;29;7;27
5;35;9;36
6;29;7;43
7;40;10;54
8;50;13;66
9;57;15;81
10;74;19;100
Total;390;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020131305;2843;;
;;;
Categorías;Casos;%;Acumulado %
1;21;5;5
2;23;6;11
3;23;6;17
4;39;10;26
5;38;9;35
6;50;12;48
7;29;7;55
8;51;13;67
9;76;19;86
10;56;14;100
Total;406;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020131306;2844;;
;;;
Categorías;Casos;%;Acumulado %
1;10;8;8
2;10;8;15
3;9;7;22
4;13;10;32
5;10;8;40
6;12;9;49
7;15;11;60
8;15;11;72
9;18;14;86
10;19;15;100
Total;131;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020131307;2845;;
;;;
Categorías;Casos;%;Acumulado %
1;17;6;6
2;18;6;12
3;12;4;16
4;35;12;27
5;17;6;33
6;30;10;43
7;29;10;52
8;32;11;63
9;62;21;83
10;50;17;100
Total;302;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131308;2846;;
;;;
Categorías;Casos;%;Acumulado %
1;9;4;4
2;9;4;7
3;24;10;17
4;18;7;24
5;17;7;31
6;31;13;44
7;27;11;54
8;30;12;67
9;31;13;79
10;52;21;100
Total;248;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020131309;2847;;
;;;
Categorías;Casos;%;Acumulado %
1;17;6;6
2;15;5;11
3;17;6;17
4;20;7;24
5;33;12;36
6;43;15;51
7;34;12;63
8;38;13;76
9;26;9;85
10;42;15;100
Total;285;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131310;2848;;
;;;
Categorías;Casos;%;Acumulado %
1;20;6;6
2;8;2;8
3;17;5;13
4;27;8;20
5;30;9;29
6;45;13;42
7;45;13;54
8;47;13;68
9;46;13;81
10;68;19;100
Total;353;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020131311;2849;;
;;;
Categorías;Casos;%;Acumulado %
1;9;4;4
2;10;5;9
3;15;7;16
4;18;8;24
5;22;10;35
6;15;7;42
7;29;14;55
8;27;13;68
9;34;16;84
10;35;16;100
Total;214;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020131312;2850;;
;;;
Categorías;Casos;%;Acumulado %
1;19;6;6
2;12;4;10
3;22;7;16
4;29;9;25
5;26;8;33
6;30;9;42
7;40;12;55
8;45;14;69
9;32;10;78
10;70;22;100
Total;325;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131313;2851;;
;;;
Categorías;Casos;%;Acumulado %
1;22;4;4
2;22;4;8
3;25;5;13
4;41;7;20
5;39;7;27
6;55;10;37
7;56;10;47
8;64;12;59
9;90;16;75
10;137;25;100
Total;551;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020131314;2852;;
;;;
Categorías;Casos;%;Acumulado %
1;17;5;5
2;11;3;8
3;24;7;15
4;17;5;20
5;24;7;27
6;35;10;37
7;25;7;44
8;49;14;59
9;61;18;76
10;82;24;100
Total;345;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131401;2853;;
;;;
Categorías;Casos;%;Acumulado %
1;17;5;5
2;14;4;9
3;18;5;15
4;25;7;22
5;30;9;31
6;31;9;40
7;37;11;51
8;46;14;65
9;44;13;78
10;73;22;100
Total;335;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020131402;2854;;
;;;
Categorías;Casos;%;Acumulado %
1;5;3;3
2;2;1;4
3;11;7;11
4;26;16;27
5;13;8;35
6;19;12;47
7;13;8;55
8;24;15;70
9;19;12;81
10;30;19;100
Total;162;100;100
;;;
AREA # 020131403;2855;;
;;;
Categorías;Casos;%;Acumulado %
1;13;4;4
2;23;6;10
3;16;4;14
4;21;6;20
5;26;7;27
6;38;11;38
7;41;11;49
8;40;11;60
9;63;17;78
10;80;22;100
Total;361;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020131404;2856;;
;;;
Categorías;Casos;%;Acumulado %
1;16;6;6
2;13;5;10
3;18;6;16
4;26;9;25
5;24;8;34
6;29;10;44
7;30;10;54
8;50;17;71
9;31;11;82
10;52;18;100
Total;289;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131405;2857;;
;;;
Categorías;Casos;%;Acumulado %
1;11;5;5
2;11;5;10
3;14;6;16
4;27;12;28
5;17;8;36
6;23;10;46
7;26;12;58
8;32;14;72
9;26;12;84
10;36;16;100
Total;223;100;100
;;;
Ignorado :;5;;
;;;
AREA # 020131406;2858;;
;;;
Categorías;Casos;%;Acumulado %
1;9;3;3
2;14;4;6
3;19;5;12
4;40;11;23
5;37;10;33
6;37;10;43
7;51;14;58
8;50;14;72
9;44;12;84
10;58;16;100
Total;359;100;100
;;;
AREA # 020131407;2859;;
;;;
Categorías;Casos;%;Acumulado %
1;5;3;3
2;7;4;7
3;18;11;18
4;18;11;29
5;11;7;36
6;17;10;47
7;15;9;56
8;20;12;68
9;18;11;79
10;34;21;100
Total;163;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131408;2860;;
;;;
Categorías;Casos;%;Acumulado %
1;8;3;3
2;10;4;7
3;18;7;14
4;23;9;23
5;23;9;32
6;22;9;41
7;32;13;54
8;34;13;67
9;36;14;81
10;47;19;100
Total;253;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020131409;2861;;
;;;
Categorías;Casos;%;Acumulado %
1;10;4;4
2;20;8;13
3;15;6;19
4;27;11;30
5;12;5;35
6;28;12;47
7;13;5;53
8;34;14;67
9;31;13;80
10;48;20;100
Total;238;100;100
;;;
AREA # 020131410;2862;;
;;;
Categorías;Casos;%;Acumulado %
1;12;4;4
2;9;3;7
3;20;7;14
4;24;8;22
5;20;7;29
6;23;8;36
7;49;16;53
8;46;15;68
9;36;12;80
10;59;20;100
Total;298;100;100
;;;
AREA # 020131411;2863;;
;;;
Categorías;Casos;%;Acumulado %
1;14;5;5
2;16;6;11
3;18;6;17
4;17;6;23
5;26;9;32
6;32;11;44
7;36;13;56
8;34;12;68
9;41;15;83
10;48;17;100
Total;282;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131501;2864;;
;;;
Categorías;Casos;%;Acumulado %
1;15;4;4
2;27;8;12
3;25;7;20
4;27;8;27
5;42;12;40
6;36;11;50
7;35;10;61
8;34;10;70
9;53;16;86
10;48;14;100
Total;342;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020131502;2865;;
;;;
Categorías;Casos;%;Acumulado %
1;22;6;6
2;25;7;13
3;28;8;21
4;32;9;30
5;27;8;38
6;40;11;49
7;32;9;58
8;49;14;72
9;41;12;83
10;60;17;100
Total;356;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020131503;2866;;
;;;
Categorías;Casos;%;Acumulado %
1;17;5;5
2;24;7;12
3;31;9;21
4;52;15;36
5;34;10;46
6;32;9;55
7;44;13;67
8;40;12;79
9;34;10;89
10;39;11;100
Total;347;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131504;2867;;
;;;
Categorías;Casos;%;Acumulado %
1;10;5;5
2;8;4;9
3;11;6;15
4;17;9;23
5;15;8;31
6;22;11;42
7;18;9;51
8;37;19;70
9;30;15;85
10;29;15;100
Total;197;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131505;2868;;
;;;
Categorías;Casos;%;Acumulado %
1;20;5;5
2;14;4;9
3;29;7;16
4;37;10;26
5;28;7;33
6;40;10;43
7;38;10;53
8;53;14;67
9;58;15;82
10;71;18;100
Total;388;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131506;2869;;
;;;
Categorías;Casos;%;Acumulado %
1;11;4;4
2;12;4;8
3;18;6;15
4;32;12;26
5;29;10;37
6;27;10;46
7;35;13;59
8;34;12;71
9;37;13;85
10;43;15;100
Total;278;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131507;2870;;
;;;
Categorías;Casos;%;Acumulado %
1;35;9;9
2;21;6;15
3;19;5;20
4;43;11;31
5;26;7;38
6;36;9;47
7;47;12;60
8;49;13;72
9;47;12;85
10;58;15;100
Total;381;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131508;2871;;
;;;
Categorías;Casos;%;Acumulado %
1;31;8;8
2;21;6;14
3;21;6;20
4;29;8;28
5;22;6;34
6;35;9;43
7;39;11;54
8;43;12;65
9;56;15;80
10;73;20;100
Total;370;100;100
;;;
Ignorado :;2;;
;;;
AREA # 020131509;2872;;
;;;
Categorías;Casos;%;Acumulado %
1;21;5;5
2;31;8;13
3;34;8;21
4;34;8;29
5;41;10;39
6;30;7;47
7;36;9;55
8;49;12;67
9;74;18;85
10;60;15;100
Total;410;100;100
;;;
Ignorado :;6;;
;;;
AREA # 020131510;2873;;
;;;
Categorías;Casos;%;Acumulado %
1;17;5;5
2;14;4;9
3;22;7;16
4;23;7;23
5;23;7;30
6;44;13;43
7;38;12;55
8;41;12;67
9;53;16;83
10;55;17;100
Total;330;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020131511;2874;;
;;;
Categorías;Casos;%;Acumulado %
1;17;5;5
2;26;7;12
3;27;8;19
4;45;13;32
5;19;5;37
6;38;11;48
7;40;11;59
8;45;13;71
9;54;15;86
10;49;14;100
Total;360;100;100
;;;
Ignorado :;9;;
;;;
AREA # 020131512;2875;;
;;;
Categorías;Casos;%;Acumulado %
1;17;5;5
2;21;6;12
3;27;8;20
4;25;8;28
5;23;7;35
6;38;12;46
7;27;8;55
8;38;12;66
9;54;17;83
10;55;17;100
Total;325;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131601;2876;;
;;;
Categorías;Casos;%;Acumulado %
1;14;4;4
2;23;6;10
3;28;7;17
4;28;7;24
5;25;6;30
6;43;11;41
7;40;10;52
8;51;13;65
9;74;19;84
10;63;16;100
Total;389;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131602;2877;;
;;;
Categorías;Casos;%;Acumulado %
1;25;6;6
2;26;6;12
3;28;7;19
4;43;10;29
5;31;7;36
6;34;8;44
7;48;11;55
8;62;15;70
9;63;15;84
10;67;16;100
Total;427;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131603;2878;;
;;;
Categorías;Casos;%;Acumulado %
1;20;8;8
2;16;6;15
3;21;8;23
4;21;8;31
5;26;10;42
6;14;6;48
7;23;9;57
8;37;15;72
9;35;14;86
10;35;14;100
Total;248;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020131604;2879;;
;;;
Categorías;Casos;%;Acumulado %
1;14;4;4
2;17;5;9
3;34;9;18
4;33;9;27
5;25;7;34
6;38;11;45
7;29;8;53
8;49;14;66
9;61;17;83
10;60;17;100
Total;360;100;100
;;;
Ignorado :;8;;
;;;
AREA # 020131605;2880;;
;;;
Categorías;Casos;%;Acumulado %
1;13;5;5
2;13;5;10
3;15;6;17
4;20;8;25
5;20;8;33
6;31;13;45
7;30;12;57
8;26;10;68
9;43;17;85
10;37;15;100
Total;248;100;100
;;;
Ignorado :;4;;
;;;
AREA # 020131606;2881;;
;;;
Categorías;Casos;%;Acumulado %
1;9;5;5
2;14;8;13
3;19;10;23
4;26;14;37
5;18;10;47
6;22;12;59
7;11;6;65
8;20;11;76
9;22;12;88
10;21;12;100
Total;182;100;100
;;;
Ignorado :;1;;
;;;
AREA # 020131607;2882;;
;;;
Categorías;Casos;%;Acumulado %
1;13;4;4
2;27;7;11
3;24;7;17
4;38;10;28
5;34;9;37
6;29;8;45
7;36;10;54
8;51;14;68
9;66;18;86
10;51;14;100
Total;369;100;100
;;;
AREA # 020131608;2883;;
;;;
Categorías;Casos;%;Acumulado %
1;9;3;3
2;86;25;27
3;17;5;32
4;30;9;41
5;22;6;47
6;28;8;55
7;33;9;64
8;40;11;76
9;39;11;87
10;45;13;100
Total;349;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131609;2884;;
;;;
Categorías;Casos;%;Acumulado %
1;44;12;12
2;27;7;19
3;28;7;26
4;26;7;33
5;29;8;41
6;33;9;50
7;39;10;60
8;49;13;73
9;58;15;88
10;44;12;100
Total;377;100;100
;;;
Ignorado :;3;;
;;;
AREA # 020131610;2885;;
;;;
Categorías;Casos;%;Acumulado %
1;26;7;7
